timestamp,elapsed_min,disk_mb
2026-08-05 14:52:48,0,49
2026-08-05 14:52:59,0,49
2026-08-05 14:53:12,0,50
2026-08-05 14:53:25,0,50
2026-08-05 14:53:38,0,50
2026-08-05 14:53:51,1,50
2026-08-05 14:54:04,1,51
2026-08-05 14:54:17,1,51
2026-08-05 14:54:43,1,51
2026-08-05 14:54:56,2,51
2026-08-05 14:55:09,2,51
2026-08-05 14:55:23,2,52
2026-08-05 14:55:36,2,52
2026-08-05 14:55:49,3,52
2026-08-05 14:56:03,3,52
2026-08-05 14:56:16,3,52
2026-08-05 14:56:30,3,52
2026-08-05 14:56:43,3,52
2026-08-05 14:57:09,4,53
2026-08-05 14:57:35,4,50
2026-08-05 14:57:48,5,66
2026-08-05 14:58:01,5,66
2026-08-05 14:58:14,5,66
2026-08-05 14:58:27,5,67
2026-08-05 14:58:40,5,67
2026-08-05 14:58:53,6,67
2026-08-05 14:59:19,6,67
2026-08-05 14:59:33,6,67
2026-08-05 14:59:46,6,67
2026-08-05 15:00:00,7,67
2026-08-05 15:00:14,7,67
2026-08-05 15:00:27,7,67
2026-08-05 15:00:40,7,67
2026-08-05 15:00:53,8,68
2026-08-05 15:01:07,8,68
2026-08-05 15:01:21,8,69
2026-08-05 15:01:35,8,69
2026-08-05 15:01:48,9,69
2026-08-05 15:02:02,9,69
2026-08-05 15:02:16,9,69
2026-08-05 15:02:31,9,69
2026-08-05 15:02:44,9,69
2026-08-05 15:02:58,10,69
2026-08-05 15:03:12,10,69
2026-08-05 15:03:27,10,69
2026-08-05 15:03:41,10,69
2026-08-05 15:03:54,11,69
2026-08-05 15:04:07,11,69
2026-08-05 15:04:21,11,69
2026-08-05 15:04:35,11,69
2026-08-05 15:04:48,12,70
2026-08-05 15:05:02,12,70
2026-08-05 15:05:15,12,70
2026-08-05 15:05:41,12,70
2026-08-05 15:05:55,13,70
2026-08-05 15:06:09,13,71
2026-08-05 15:06:23,13,71
2026-08-05 15:06:36,13,71
2026-08-05 15:06:50,14,71
2026-08-05 15:07:03,14,71
2026-08-05 15:07:16,14,71
2026-08-05 15:07:30,14,71
2026-08-05 15:07:43,14,71
2026-08-05 15:07:57,15,71
2026-08-05 15:08:10,15,71
2026-08-05 15:08:23,15,72
2026-08-05 15:08:36,15,73
2026-08-05 15:08:50,16,73
2026-08-05 15:09:03,16,73
2026-08-05 15:09:16,16,73
2026-08-05 15:09:29,16,73
2026-08-05 15:09:43,16,73
2026-08-05 15:09:56,17,74
2026-08-05 15:10:10,17,74
2026-08-05 15:10:23,17,74
2026-08-05 15:10:37,17,74
2026-08-05 15:10:51,18,74
2026-08-05 15:11:05,18,74
2026-08-05 15:11:19,18,74
2026-08-05 15:11:33,18,75
2026-08-05 15:11:47,18,75
2026-08-05 15:12:01,19,75
2026-08-05 15:12:16,19,75
2026-08-05 15:12:29,19,75
2026-08-05 15:12:44,19,75
2026-08-05 15:12:58,20,75
2026-08-05 15:13:09,20,75
2026-08-05 15:13:21,20,75
2026-08-05 15:13:33,20,75
2026-08-05 15:13:45,20,77
2026-08-05 15:13:57,21,77
2026-08-05 15:14:09,21,77
2026-08-05 15:14:21,21,79
2026-08-05 15:14:33,21,79
2026-08-05 15:14:45,21,79
2026-08-05 15:14:57,22,79
2026-08-05 15:15:09,22,79
2026-08-05 15:15:21,22,79
2026-08-05 15:15:32,22,79
2026-08-05 15:15:45,22,79
2026-08-05 15:15:56,23,79
2026-08-05 15:16:08,23,79
2026-08-05 15:16:21,23,81
2026-08-05 15:16:32,23,81
2026-08-05 15:16:44,23,81
2026-08-05 15:16:56,24,81
2026-08-05 15:17:08,24,83
2026-08-05 15:17:20,24,83
2026-08-05 15:17:32,24,83
2026-08-05 15:17:44,24,83
